product_id,description,image_path
39992,Gas Men Romance White Shoes,../data/RAW/images/39992.jpg
51226,Satya Paul Women Green & Purple Top,../data/RAW/images/51226.jpg
46291,ADIDAS Men Yellow & White F5 TRX FG Sports Shoes,../data/RAW/images/46291.jpg
47343,Baggit Women Brown Handbag,../data/RAW/images/47343.jpg
6064,UCB Men's VNeck Shiny Print Patch Black T-shirt,../data/RAW/images/6064.jpg
23606,Nike Fragrances Women Pure Perfume 75 ml,../data/RAW/images/23606.jpg
17433,CASIO Sheen Women White Dial Chronograph Watch (SH100) SHN-3008D-7ADR,../data/RAW/images/17433.jpg
9810,John Miller Men Purple Gingham Shirt,../data/RAW/images/9810.jpg
3516,Myntra Women's Hero Within White T-shirt,../data/RAW/images/3516.jpg
42631,Estelle Women Bracelet,../data/RAW/images/42631.jpg
12141,Aurelia Women Solid Black Kurtas,../data/RAW/images/12141.jpg
26374,Fila Men Drake White Sports Shoes,../data/RAW/images/26374.jpg
13093,ADIDAS Men Badge P/O Black Sweaters,../data/RAW/images/13093.jpg
7384,Red Tape Men Brown Casual Shoes,../data/RAW/images/7384.jpg
51014,Enamor Grey Smooth Bra,../data/RAW/images/51014.jpg
17601,Cat Men Classic Grey Sunglasses,../data/RAW/images/17601.jpg
47171,Ganuchi Men Black Sandals,../data/RAW/images/47171.jpg
26146,John Miller Men Striped Charcoal Trousers,../data/RAW/images/26146.jpg
3724,Lee Women's Green T-shirt,../data/RAW/images/3724.jpg
29932,Police Women Black Dial Watch PL12896BS,../data/RAW/images/29932.jpg
48139,Fossil Women Magenta Wallet,../data/RAW/images/48139.jpg
30023,Kenneth Cole Women White Chronograph Watch,../data/RAW/images/30023.jpg
27094,Aneri Women Gazal Red Kurta,../data/RAW/images/27094.jpg
18649,Fila Men Ocassion Grey Slippers,../data/RAW/images/18649.jpg
54566,Sushilas Women Printed Khaki Kurta,../data/RAW/images/54566.jpg
10424,United Colors of Benetton Women Red Polo T-shirt,../data/RAW/images/10424.jpg
24611,Solognac Men Brown T-shirt,../data/RAW/images/24611.jpg
32774,DC Comics Men Green Lantern Black T-shirt,../data/RAW/images/32774.jpg
56231,SDL by Sweet Dreams Men Grey Pyjama Set,../data/RAW/images/56231.jpg
37206,United Colors of Benetton Men Washed Blue Jeans,../data/RAW/images/37206.jpg
14084,Flying Machine Men Solid Blue Sweaters,../data/RAW/images/14084.jpg
53743,ADIDAS Women Black Track Pant,../data/RAW/images/53743.jpg
59279,Titan Women Blue Watch,../data/RAW/images/59279.jpg
52691,Just Cavalli Women Brown Watch,../data/RAW/images/52691.jpg
45626,Park Avenue Men Grey Briefs,../data/RAW/images/45626.jpg
4501,Skechers Men's Arcade Midway Black Shoe,../data/RAW/images/4501.jpg
2857,Mr.Men Men's Mr.Busy Grey T-shirt,../data/RAW/images/2857.jpg
28641,Nike Men Baller Beats Black T-shirt,../data/RAW/images/28641.jpg
3985,Mr.Men Men's Strong Blue T-shirt,../data/RAW/images/3985.jpg
51689,Louis Philippe Men Oversized Sunglasses LP226-C4,../data/RAW/images/51689.jpg
7519,Nike Men's As Icon Black T-shirt,../data/RAW/images/7519.jpg
27609,Scullers Men Black Trousers,../data/RAW/images/27609.jpg
9483,Puma Unisex Ferrari Replica Red Backpacks,../data/RAW/images/9483.jpg
49676,United Colors of Benetton Men Sunglass,../data/RAW/images/49676.jpg
8551,Basics Men Brown T-shirt,../data/RAW/images/8551.jpg
16972,Puma Men Cooper Black Sandal,../data/RAW/images/16972.jpg
55229,Lakme Absolute White Intense Skin Cover 03,../data/RAW/images/55229.jpg
19106,Mother Earth Women Printed Black Kurta,../data/RAW/images/19106.jpg
45887,Maxima Men Steel Watch,../data/RAW/images/45887.jpg
44955,Kama Sutra Men Rush Deo,../data/RAW/images/44955.jpg
25962,Femella Women Brown Tunic,../data/RAW/images/25962.jpg
14619,United Colors of Benetton Women Solid Grey Stockings,../data/RAW/images/14619.jpg
58536,Miami Blues Men Sunglasses,../data/RAW/images/58536.jpg
44169,Nike Fragrances Men On Fire Deo,../data/RAW/images/44169.jpg
39733,Arrow Woman Pink & Green Check Shirt,../data/RAW/images/39733.jpg
41629,Mark Taylor Men Black Trousers,../data/RAW/images/41629.jpg
11159,Indigo Nation Men Black Stripe Blue Ties,../data/RAW/images/11159.jpg
4992,Gini and Jony Girl's Sara White Yellow Polka Dot Kidswear,../data/RAW/images/4992.jpg
5840,Puma Men's Motorsport Better Red T-shirt,../data/RAW/images/5840.jpg
33209,Sepia Women Printed White Dress,../data/RAW/images/33209.jpg
11965,Ganuchi Men Grey Sandals,../data/RAW/images/11965.jpg
45289,CASIO Enticer Women Silver Analogue Watch LTP-1165A-1CDF SH18,../data/RAW/images/45289.jpg
50569,Chromozome Men Pack of Two Brown Trunks,../data/RAW/images/50569.jpg
43942,Catwalk Women Cream Heels,../data/RAW/images/43942.jpg
28473,Urban Yoga Women Printed Turquoise Blue Top,../data/RAW/images/28473.jpg
55827,SDL by Sweet Dreams Women White Printed Nightdress,../data/RAW/images/55827.jpg
42890,French Connection Women Black Sling Bag,../data/RAW/images/42890.jpg
22149,Lee Cooper Men Black Casual Sandals,../data/RAW/images/22149.jpg
2259,ADIDAS Mens Graffiti Crew Neck Blue T-shirt,../data/RAW/images/2259.jpg
48596,Lucera Women Silver Earrings,../data/RAW/images/48596.jpg
19334,United Colors of Benetton Men Check Maroon Jacket,../data/RAW/images/19334.jpg
22975,FILA Women Black Breath Sports Shoe,../data/RAW/images/22975.jpg
8763,Puma Women's Jersey Grey Track Pant,../data/RAW/images/8763.jpg
57328,Amante Lavender T-shirt Bra BCMV01,../data/RAW/images/57328.jpg
14873,United Colors of Benetton Women Printed Purple Umbrellas,../data/RAW/images/14873.jpg
38285,Kids Ville Girls Pink Printed Top,../data/RAW/images/38285.jpg
25708,ADIDAS Unisex Black Cap,../data/RAW/images/25708.jpg
5418,Ant Kids Girl's Pink Free Bird Kidswear,../data/RAW/images/5418.jpg
1884,FIFA Mens 1905 Heritage Collection Track Pants,../data/RAW/images/1884.jpg
53788,Puma Men Blue T-shirt,../data/RAW/images/53788.jpg
46068,Lino Perros Men Black Leather Belt,../data/RAW/images/46068.jpg
31906,Heart 2 Heart Women Turquoise Blue Briefs H2H-6-2011,../data/RAW/images/31906.jpg
28017,Jockey ELANCE Men Pack Of 2 Briefs 1004,../data/RAW/images/28017.jpg
34448,Rocia Women Brown Sandals,../data/RAW/images/34448.jpg
27863,Scullers For Her Printed Purple Shirt,../data/RAW/images/27863.jpg
19750,Levi's Men Solid Black Tshirt,../data/RAW/images/19750.jpg
49020,Lucera Women Set of Two Silver Ring,../data/RAW/images/49020.jpg
8307,Skechers Men's Sports Black Mustard Shoe,../data/RAW/images/8307.jpg
18682,Hanes Men Black Premium Bikini Briefs,../data/RAW/images/18682.jpg
8909,Puma Unisex Benecio Leather Drip Indigo Blue Casual Shoes,../data/RAW/images/8909.jpg
13864,Scullers Men Check Green Shirts,../data/RAW/images/13864.jpg
47388,Baggit Women Silver Micky Santa Mobile Pouch,../data/RAW/images/47388.jpg
28225,Playboy Women Play It Lovely Deo 150 ml,../data/RAW/images/28225.jpg
8135,Fastrack Women Core Analog White Blue Watch,../data/RAW/images/8135.jpg
31308,W Women Black Kurta,../data/RAW/images/31308.jpg
7941,Puma Men's Graphic Optic Grey T-shirt,../data/RAW/images/7941.jpg
13058,Fastrack Women Funky Digits Black Watches,../data/RAW/images/13058.jpg
6893,Forever New Women Straps Black Dress,../data/RAW/images/6893.jpg
20874,Nike Men Air Max+ 2011 Grey  Sports Shoes,../data/RAW/images/20874.jpg
36911,Fossil Men Brown Transit Wallet,../data/RAW/images/36911.jpg
39165,Aneri Women Blue Printed Kurta,../data/RAW/images/39165.jpg
20048,United Colors of Benetton Women Solid Green Cap,../data/RAW/images/20048.jpg
40991,Gini and Jony Girls Milan Yellow Top,../data/RAW/images/40991.jpg
58152,Puma Unisex Navy Blue Foundation Cap,../data/RAW/images/58152.jpg
39959,GAS Men Brown Deeply Sandals,../data/RAW/images/39959.jpg
59080,Peri Peri Women White Brief,../data/RAW/images/59080.jpg
52468,Red Rose Pink Camisole,../data/RAW/images/52468.jpg
41843,Skechers Women Blue & Green Sports Shoes,../data/RAW/images/41843.jpg
33699,Cobblerz Men Brown Formal Shoes,../data/RAW/images/33699.jpg
15955,Turtle Men Solid Purple Ties,../data/RAW/images/15955.jpg
37239,United Colors of Benetton Women Pink Sandals,../data/RAW/images/37239.jpg
58394,Locomotive Men Charcoal Shirt,../data/RAW/images/58394.jpg
1870,FIFA Mens 1990 World Cup Black T-shirt,../data/RAW/images/1870.jpg
59246,Titan Men White Watch,../data/RAW/images/59246.jpg
15169,Arrow Sports Men Stripes Grey T-Shirt,../data/RAW/images/15169.jpg
45619,Arrow Men Red Shoes,../data/RAW/images/45619.jpg
26945,Jealous 21 Women Printed Blue T-shirt,../data/RAW/images/26945.jpg
29131,Vogue Women Black Sunglasses,../data/RAW/images/29131.jpg
30820,Fabindia Women Cream Leggings,../data/RAW/images/30820.jpg
6269,Lee Women's Caroline White T-shirt,../data/RAW/images/6269.jpg
27897,Scullers For Her Women Magenta Top,../data/RAW/images/27897.jpg
26179,Rocia Women Golden Heels,../data/RAW/images/26179.jpg
51817,Bwitch Navy Blue Bra,../data/RAW/images/51817.jpg
9221,Puma Women Coral Black Casual Slippers,../data/RAW/images/9221.jpg
48106,French Connection Women White T-shirt,../data/RAW/images/48106.jpg
54559,Global Desi Women Red Tunic,../data/RAW/images/54559.jpg
7189,Jealous 21 Women Rinse Wash Blue Jegging,../data/RAW/images/7189.jpg
12942,Basics Men Blue Slim Fit Striped Shirt,../data/RAW/images/12942.jpg
13890,Scullers Women Solid Purple Tops,../data/RAW/images/13890.jpg
3529,Myntra Men's Ear Plugs Navy Blue T-shirt,../data/RAW/images/3529.jpg
19596,United Colors of Benetton Women Printed White T-shirt,../data/RAW/images/19596.jpg
6867,Forever New Women Light Brown & Grey Striped Shirt,../data/RAW/images/6867.jpg
18444,Ed Hardy Men Fragrance Gift Set,../data/RAW/images/18444.jpg
27299,Mother Earth Women Printed Orange Kurta,../data/RAW/images/27299.jpg
9013,Decathlon Men's Arpenaz Brown Shoe,../data/RAW/images/9013.jpg
40159,Gini and Jony Girls Pink Top,../data/RAW/images/40159.jpg
38043,Q&Q Attractive Men Silver Dial Watch,../data/RAW/images/38043.jpg
10629,Carlton London Men Casual Black Casual Shoes,../data/RAW/images/10629.jpg
39191,Catwalk Women Red Flats,../data/RAW/images/39191.jpg
32579,ONLY Women Turquoise Chiffon Top,../data/RAW/images/32579.jpg
21952,Murcia Women Casual Brown Handbag,../data/RAW/images/21952.jpg
14289,Classic Polo Men Stripes Grey Tshirts,../data/RAW/images/14289.jpg
59074,Peri Peri Women White Bra,../data/RAW/images/59074.jpg
17068,Lino Perros Women Check White Belt,../data/RAW/images/17068.jpg
3971,Jealous 21 Women Purple Basic Top,../data/RAW/images/3971.jpg
35338,Fabindia Women Anusuya Green Pendant,../data/RAW/images/35338.jpg
18020,Lino Perros Women Printed Red Belt,../data/RAW/images/18020.jpg
17854,Levis Men Boxer Green Brief,../data/RAW/images/17854.jpg
9477,John Miller Men White & Black Check Shirt,../data/RAW/images/9477.jpg
48750,Lucera Women Silver Bangle,../data/RAW/images/48750.jpg
16986,Puma Women Miami Black Flip Flops,../data/RAW/images/16986.jpg
56458,Streetwear Sand Stone Nail Polish 48,../data/RAW/images/56458.jpg
45873,Maxima Men Silver Dial Watch,../data/RAW/images/45873.jpg
38427,Baggit Women Black Clutch,../data/RAW/images/38427.jpg
24078,productDisplayName,../data/RAW/images/24078.jpg
4368,Free Authority Men's Hip Skull Cool Charcoal T-shirt,../data/RAW/images/4368.jpg
25996,Paris Hilton Fairy Dust Women Perfume,../data/RAW/images/25996.jpg
59410,Tokyo Talkies Women Multi Coloured T-shirt,../data/RAW/images/59410.jpg
4966,Gini and Jony Boy's Kalkin White Brown Infant Kidswear,../data/RAW/images/4966.jpg
25398,Lino Perros Women Leatherite Brown Handbag,../data/RAW/images/25398.jpg
38615,Nike Men Printed Mamba Black T-shirt,../data/RAW/images/38615.jpg
59622,FNF Green Collection for Wedding Sari,../data/RAW/images/59622.jpg
11991,Classic Polo Men Stripes Grey Tshirts,../data/RAW/images/11991.jpg
10843,Wrangler Men Grey T-shirt,../data/RAW/images/10843.jpg
53318,Locomotive Men Red T-shirt,../data/RAW/images/53318.jpg
28487,Urban Yoga Men Printed Grey Innerwear T-shirt,../data/RAW/images/28487.jpg
54901,Do u speak green Men Olive T-shirt,../data/RAW/images/54901.jpg
42864,French Connection Women Purple Clutch,../data/RAW/images/42864.jpg
16388,Peter England Men Stripes Brown Shirt,../data/RAW/images/16388.jpg
30478,Lovable Women Encircle White Bra,../data/RAW/images/30478.jpg
9645,Indigo Nation Men  Navy Blue & White Checks Shirt,../data/RAW/images/9645.jpg
23853,ADIDAS Men Blue Talus Runner Sports Shoes,../data/RAW/images/23853.jpg
48562,Revv Men Steel Bracelet,../data/RAW/images/48562.jpg
18212,Manchester United Men Solid White Cap,../data/RAW/images/18212.jpg
12728,Timberland Men Printed Maroon Tshirts,../data/RAW/images/12728.jpg
35936,Salomon Men Techamphibian 3 Black Sports Shoes,../data/RAW/images/35936.jpg
22981,FILA Men White Rogue Sports Shoes,../data/RAW/images/22981.jpg
8797,Scullers Men Navy Blue Check Shirt,../data/RAW/images/8797.jpg
29109,Puma Women Pack of 2 Purple Socks,../data/RAW/images/29109.jpg
51013,Enamor Blue Bra,../data/RAW/images/51013.jpg
7383,Red Tape Men's Formal Slip-On Black Shoe,../data/RAW/images/7383.jpg
35556,Enroute Teens Multicolored Sandals,../data/RAW/images/35556.jpg
6251,Lee Women's Fergie White T-shirt,../data/RAW/images/6251.jpg
34484,Van Heusen Woman Brown Top,../data/RAW/images/34484.jpg
47176,Ganuchi Men Black Sandals,../data/RAW/images/47176.jpg
17606,Cat Unisex Classic Black Sunglasses,../data/RAW/images/17606.jpg
30818,Fabindia Women Brown Leggings,../data/RAW/images/30818.jpg
48902,Lucera Women Silver Pendant,../data/RAW/images/48902.jpg
29935,Police Men White Digital Watch PL12898JS-02A,../data/RAW/images/29935.jpg
3723,Lee Men's White Stallion T-shirt,../data/RAW/images/3723.jpg
26141,John Miller Men Striped Navy Blue Trousers,../data/RAW/images/26141.jpg
46898,Umbro Men Set of 2 Deos,../data/RAW/images/46898.jpg
12374,Reid & Taylor Men Stripes White Shirts,../data/RAW/images/12374.jpg
54561,Global Desi Women Printed Green Tunic,../data/RAW/images/54561.jpg
27093,Aneri Women Mitu Multi Coloured Kurta,../data/RAW/images/27093.jpg
30024,Kenneth Cole Men Black Dial Chronograph Watch,../data/RAW/images/30024.jpg
9219,Puma Women Abbey Grey Casual Shoes,../data/RAW/images/9219.jpg
38249,Ben 10 Boys Red Printed T-shirt,../data/RAW/images/38249.jpg
24616,Mr. Men Men Charcoal Printed T-shirt,../data/RAW/images/24616.jpg
10423,United Colors of Benetton Men Checks Grey Shirts,../data/RAW/images/10423.jpg
56236,SDL by Sweet Dreams Men Black Pyjama Set,../data/RAW/images/56236.jpg
14083,Flying Machine Women Stripes Purple Sweaters,../data/RAW/images/14083.jpg
53744,ADIDAS Women Grey Capris,../data/RAW/images/53744.jpg
1848,Inkfruit Men Wolf,../data/RAW/images/1848.jpg
37201,United Colors of Benetton Girls Washed Blue Jeans,../data/RAW/images/37201.jpg
4506,Skechers Men's Arcade Midway Charcoal Shoe,../data/RAW/images/4506.jpg
15151,Arrow Sport Men Check Purple Shirts,../data/RAW/images/15151.jpg
21364,Regent Polo Club Men White T-shirt,../data/RAW/images/21364.jpg
24424,ADIDAS Men Vanquish 5 White Sports Shoes,../data/RAW/images/24424.jpg
10611,Flying Machine Men FS Green Shirts,../data/RAW/images/10611.jpg
40161,Gini and Jony Girls White Pedal Pusher,../data/RAW/images/40161.jpg
33493,Doodle Kids Boy Check Blue Shirt,../data/RAW/images/33493.jpg
32541,Playboy Men Vegas Perfume 100 ml,../data/RAW/images/32541.jpg
56004,Colorbar Velvet Matte Peach Tango Lipstick 09P,../data/RAW/images/56004.jpg
20084,Peter England Men Essentials Black Brief,../data/RAW/images/20084.jpg
53576,Q&Q Women White Dial Watch,../data/RAW/images/53576.jpg
38847,Latin Quarters Women White & Blue Printed Dress,../data/RAW/images/38847.jpg
39995,Park Avenue Men Black Frame Sunglasses,../data/RAW/images/39995.jpg
15363,Red Tape Men Casual Brown Sandals,../data/RAW/images/15363.jpg
21156,s.Oliver Women White Striped Shirt,../data/RAW/images/21156.jpg
4734,Numero Uno Men's Dark Brown Casual Shoe,../data/RAW/images/4734.jpg
45413,Rocia Women Gold & Black Sandals,../data/RAW/images/45413.jpg
46296,Jacques M Women Fuchsia Deo,../data/RAW/images/46296.jpg
17434,CASIO Sheen Women Pink Dial Chronograph Watch SX005 SHN-5015L-4ADR,../data/RAW/images/17434.jpg
9817,Converse Men CT AS Sketch OX Black Casual Shoes,../data/RAW/images/9817.jpg
23601,Nike Fragrances Men Casual Perfume 75 ml,../data/RAW/images/23601.jpg
6063,UCB Men's Roundneck Take Good Look White T-shirt,../data/RAW/images/6063.jpg
47344,Baggit Women Navy Blue Wallet,../data/RAW/images/47344.jpg
12146,Aurelia Women Solid Pink Kurtis,../data/RAW/images/12146.jpg
42636,Estelle Women Gold Bracelet,../data/RAW/images/42636.jpg
3511,ADIDAS Men's Dark Navy White Tracksuit,../data/RAW/images/3511.jpg
13094,ADIDAS Men Badge P/O Grey Sweaters,../data/RAW/images/13094.jpg
56460,Streetwear Rose Nail Polish # 29,../data/RAW/images/56460.jpg
25192,Lino Perros Women Classic Beige Handbag,../data/RAW/images/25192.jpg
44999,Maxima Men Scuba Digital Watch,../data/RAW/images/44999.jpg
24040,Locomotive Men Navy Blue Printed T-shirt,../data/RAW/images/24040.jpg
10275,Clarks Men Black Leather Derbys,../data/RAW/images/10275.jpg
40505,Titan Men Black Watch,../data/RAW/images/40505.jpg
1622,Reebok Navy Knit Rib Jacket,../data/RAW/images/1622.jpg
59428,Spice Art Women White Handbag,../data/RAW/images/59428.jpg
15707,Nike Unisex Pack of 3 Black Socks,../data/RAW/images/15707.jpg
32919,Status Quo Men Printed Blue T-shirt,../data/RAW/images/32919.jpg
21532,Kiara Women Sporty Look Grey Handbag,../data/RAW/images/21532.jpg
5282,Classic Polo Men's White With Red Logo Polo T-shirt,../data/RAW/images/5282.jpg
37457,Turtle Men Black Belt,../data/RAW/images/37457.jpg
53112,Myntra Men Yellow T-shirt,../data/RAW/images/53112.jpg
17050,Gas Men Malibu Slipper,../data/RAW/images/17050.jpg
23265,Maxima Men Cream Dial Watch,../data/RAW/images/23265.jpg
6407,Lotto Men Cross Black Floater,../data/RAW/images/6407.jpg
18824,Peter England Men Statements Black Wallet,../data/RAW/images/18824.jpg
35300,Fabindia Women Ananya Silver Earrings,../data/RAW/images/35300.jpg
51645,Fossil Men Bronze-Toned Dial Chronograph Watch FS4714,../data/RAW/images/51645.jpg
16182,Enroute Men Leather Tan Formal Shoes,../data/RAW/images/16182.jpg
3949,Jealous 21 Women White Flower Top Purple Stripes Top,../data/RAW/images/3949.jpg
30672,Park Avenue Men Sunglasses,../data/RAW/images/30672.jpg
43380,Reebok Men White Mamba Casual Shoes,../data/RAW/images/43380.jpg
48768,Miki Pearl Women Ivory Jewellery Set,../data/RAW/images/48768.jpg
18018,Lino Perros Women Solid Black Belt,../data/RAW/images/18018.jpg
26717,Puma Men Blue Polo T-shirt,../data/RAW/images/26717.jpg
12522,Red Tape Men Brown Shoes,../data/RAW/images/12522.jpg
3175,Nike Men's Air Compel Black Shoe,../data/RAW/images/3175.jpg
6635,Nike Men's Air Rally White Shoe,../data/RAW/images/6635.jpg
54939,Do u speak green Women Pink T-shirt,../data/RAW/images/54939.jpg
47512,Facit Men Khaki Brief,../data/RAW/images/47512.jpg
17262,U.S. Polo Assn. Men Stripes Dk.Grey Polo Tshirt,../data/RAW/images/17262.jpg
23057,Arrow Sport Men Blue Striped T-shirt,../data/RAW/images/23057.jpg
54105,Rocia Women White Flats,../data/RAW/images/54105.jpg
2295,Nike Women Cruiser Pink T-shirt,../data/RAW/images/2295.jpg
42060,American Tourister Unisex Black Camera Bag,../data/RAW/images/42060.jpg
49488,Vans Men Black Helliotrope Shoes,../data/RAW/images/49488.jpg
31592,Mark Taylor Men Printed Navy Blue T-shirt,../data/RAW/images/31592.jpg
3347,Myntra Men's Attitude To Impress Me Yellow T-shirt,../data/RAW/images/3347.jpg
26525,Gas Men Passtime Blue Casual Shoes,../data/RAW/images/26525.jpg
12710,Nike Men Mercurial Victory Silver Sports Shoes,../data/RAW/images/12710.jpg
56652,United Colors of Benetton Men Brown Shoes,../data/RAW/images/56652.jpg
32317,Q&Q Women Red Dial Watch GS97J322Y,../data/RAW/images/32317.jpg
40737,Converse Men Blue Shoes,../data/RAW/images/40737.jpg
24272,Quiksilver Men Grey Striped T-shirt,../data/RAW/images/24272.jpg
57780,Lotus Herbals Make-Up Hypnotica Eye Contour Definer Onyx 14,../data/RAW/images/57780.jpg
10047,Puma Men Heroes Graphic Black Tshirts,../data/RAW/images/10047.jpg
4162,Inkfruit Women's To do List Sea Green T-shirt,../data/RAW/images/4162.jpg
45245,Casio Youth Series Unisex Digital Watch W-96H-1AVDFD031,../data/RAW/images/45245.jpg
15535,Fila Men Pack Of 3 Black And Grey Socks,../data/RAW/images/15535.jpg
21700,Fossil Women White Dial Watch ES2981,../data/RAW/images/21700.jpg
44397,Force 10 Men Navy Blue Sports Shoes,../data/RAW/images/44397.jpg
39539,Bwitch Pink Bra,../data/RAW/images/39539.jpg
52808,JAG Men Black Leather Wallet,../data/RAW/images/52808.jpg
56494,Streetwear Quick Dry Violet Dreams Nail Polish 12,../data/RAW/images/56494.jpg
11353,Lee Men Sanskrit Blue Rodeo Fit Jeans,../data/RAW/images/11353.jpg
25166,Lino Perros Women Leatherette Black Handbag,../data/RAW/images/25166.jpg
10281,Clarks Men Hang Spring Leather Black Formal Shoes,../data/RAW/images/10281.jpg
52034,Just Natural Unisex Black Jacket,../data/RAW/images/52034.jpg
45083,Bwitch Women Blue Tulip Nightdress,../data/RAW/images/45083.jpg
44151,Nike Fragrances Men Ride Deo,../data/RAW/images/44151.jpg
24888,United Colors of Benetton Women Yellow Polo T-shirt,../data/RAW/images/24888.jpg
14621,United Colors of Benetton Men Stripes White Tshirts,../data/RAW/images/14621.jpg
50763,Red Chief Men Navy Blue Sandals,../data/RAW/images/50763.jpg
23291,Maxima Steel Women White Watch,../data/RAW/images/23291.jpg
34226,Proline Men Black T-shirt,../data/RAW/images/34226.jpg
46606,Catwalk Women Blue Shoes,../data/RAW/images/46606.jpg
19902,Converse Unisex Red Chuck Taylor All Star Canvas Shoes,../data/RAW/images/19902.jpg
7521,Nike Men's As Challen Black T-shirt,../data/RAW/images/7521.jpg
22343,John Players Men Printed Navy Blue T-Shirt,../data/RAW/images/22343.jpg
16176,Enroute Men Leather Black Formal Shoes,../data/RAW/images/16176.jpg
2053,Lee Mens Winning with Lee T-shirt,../data/RAW/images/2053.jpg
17898,Nike Men Casual Grey Jacket,../data/RAW/images/17898.jpg
43374,Reebok Men White Spectra Run Sports Shoes,../data/RAW/images/43374.jpg
13404,United Colors of Benetton Men Check Green Shirts,../data/RAW/images/13404.jpg
27631,Reebok Men Lemon Yellow T-shirt,../data/RAW/images/27631.jpg
55211,Lakme Lip Love Haze Lipstick,../data/RAW/images/55211.jpg
3181,Nike Men's Lunarelite Grey Red Shoe,../data/RAW/images/3181.jpg
34014,Gini and Jony Girls Printed White Top,../data/RAW/images/34014.jpg
50551,Chromozome Men White Innervests (Pack of 2),../data/RAW/images/50551.jpg
17296,Puma Men Pack of 3 Sports Socks,../data/RAW/images/17296.jpg
22171,Timberland Men Brown Sandals,../data/RAW/images/22171.jpg
16344,Peter England Men Stripes Blue Shirt,../data/RAW/images/16344.jpg
46434,Timex Men Blue Dial Watch,../data/RAW/images/46434.jpg
7713,Fila Men's Roller Black Silver Shoe,../data/RAW/images/7713.jpg
34828,ADIDAS Men Equale Brown Shoes,../data/RAW/images/34828.jpg
27403,Jockey Essence Jane Beige Bra 1243,../data/RAW/images/27403.jpg
9689,Classic Polo Men Ikon Blue Polo Tshirts,../data/RAW/images/9689.jpg
2261,Nike Unisex Grey & Black Backpack,../data/RAW/images/2261.jpg
42094,ADIDAS Men Silver Adi Quest Sports Shoes,../data/RAW/images/42094.jpg
55023,Lakme Absolute Matte Lip Lush Lipstick 208,../data/RAW/images/55023.jpg
11161,John Miller Men Solid Black Shirts,../data/RAW/images/11161.jpg
25354,Levis Men Pack of 2 Briefs,../data/RAW/images/25354.jpg
41611,Basics Men Yellow Checked Shirt,../data/RAW/images/41611.jpg
24286,Quiksilver Men Blue Check Shirt,../data/RAW/images/24286.jpg
57774,Lotus Herbals Frujuvenate Fruit Pack,../data/RAW/images/57774.jpg
5878,Converse Unisex Skull Print Ox White Shoe,../data/RAW/images/5878.jpg
36743,Little Miss Girls Chatterbox Pink Top,../data/RAW/images/36743.jpg
4196,Ed Hardy Men's 77 Tattoo Eagle Blue T-shirt,../data/RAW/images/4196.jpg
20626,Baggit Women Voodoo Lovely Red Wallet,../data/RAW/images/20626.jpg
37691,American Tourister Unisex Black Backpack,../data/RAW/images/37691.jpg
49824,iPanema Women Pink Flip Flops,../data/RAW/images/49824.jpg
26989,Jealous 21 Women Black Jeggings,../data/RAW/images/26989.jpg
46050,Estelle Gold Earrings,../data/RAW/images/46050.jpg
7377,Red Tape Men's Brown Casual Shoe,../data/RAW/images/7377.jpg
34470,ADIDAS Unisex Black Backpack,../data/RAW/images/34470.jpg
47182,Ganuchi Men Blue Casual Shoes,../data/RAW/images/47182.jpg
49018,Lucera Women Set of Two Silver Rings,../data/RAW/images/49018.jpg
31102,Gini and jony Boys Printed Red T-shirt,../data/RAW/images/31102.jpg
55447,Revlon Muzzle Duzzle Lipcolor 52,../data/RAW/images/55447.jpg
12380,Reid & Taylor Men Stripes Blue Shirts,../data/RAW/images/12380.jpg
13252,Palm Tree Kids Boys Solid Black Shirts,../data/RAW/images/13252.jpg
54595,Sushilas Women Multi Coloured Kurta,../data/RAW/images/54595.jpg
27067,Yelloe Silver Metallic Finish Handbag,../data/RAW/images/27067.jpg
2605,ADIDAS Women's Icon White T-shirt,../data/RAW/images/2605.jpg
43522,French Connection Women Navy Trouser,../data/RAW/images/43522.jpg
33655,Lotto Men Red Zeus Sandals,../data/RAW/images/33655.jpg
57310,French Connection Men White T-shirt,../data/RAW/images/57310.jpg
11505,Catwalk Women Lifestyle Black Flats,../data/RAW/images/11505.jpg
25730,Wrangler Women Black Leather Belt,../data/RAW/images/25730.jpg
15999,Turtle Solid Men Purple Shirt,../data/RAW/images/15999.jpg
41275,Arrow Men Brown Leather Wallet,../data/RAW/images/41275.jpg
20242,Wrangler Women Native Lady Pink T-shirt,../data/RAW/images/20242.jpg
14077,Flying Machine Men Stripes Grey Polo  Tshirts,../data/RAW/images/14077.jpg
58358,Locomotive Men Navy Blue T-shirt,../data/RAW/images/58358.jpg
5420,Ant Kids Boy's Love This Game Blue Kidswear,../data/RAW/images/5420.jpg
57122,Elle Women White Tops,../data/RAW/images/57122.jpg
40195,Mumbai Slang Women White Printed Top,../data/RAW/images/40195.jpg
33467,Baggit Women Updown Taj Purple Belt,../data/RAW/images/33467.jpg
58956,Denim Men Musk Deo,../data/RAW/images/58956.jpg
59884,Femella Women Pink Tube Top,../data/RAW/images/59884.jpg
41047,Nautica Men Brown Dial Chronograph Watch,../data/RAW/images/41047.jpg
11737,Lee Men Stripes Green T-shirt,../data/RAW/images/11737.jpg
